ip.id,tcp.time_relative
0x65ef,17.336933000
0x65f0,17.350985000
0x65f1,17.361280000
0x65f2,17.374166000
0x65f3,17.385855000
0x65f4,17.397413000
0x65f5,17.410220000
0x65f6,17.421956000
0x65f7,17.436489000
0x65f8,17.446179000
0x65f9,17.459303000
0x65fa,17.470799000
0x65fb,17.482766000
0x65fc,17.494379000
0x65fd,17.509235000
0x65fe,17.518927000
0x65ff,17.530528000
0x6600,17.545632000
0x6601,17.555337000
0x6602,17.569709000
0x6603,17.579469000
0x6604,17.593940000
0x6605,17.603700000
0x6606,17.617869000
0x6607,17.627941000
0x6608,17.642384000
0x6609,17.652172000
0x660a,17.666523000
0x660b,17.676478000
0x660c,17.690815000
0x660d,17.700609000
0x660e,17.712398000
0x660f,17.724745000
0x6610,17.739323000
0x6611,17.749603000
0x6612,17.762224000
0x6613,17.772830000
0x6614,17.785101000
0x6615,17.797903000
0x6616,17.810997000
0x6617,17.821453000
0x6618,17.835824000
0x6619,17.845956000
0x661a,17.857837000
0x661b,17.869906000
0x661c,17.884706000
0x661d,17.893965000
0x661e,17.907248000
0x661f,17.920885000
0x6620,17.930536000
0x6621,17.943039000
0x6622,17.954805000
0x6623,17.968313000
0x6624,17.979056000
0x6625,17.993332000
0x6626,18.002982000
0x6627,18.017521000
0x6628,18.027201000
0x6629,18.042203000
0x662a,18.051322000
0x662b,18.063412000
0x662c,18.076115000
0x662d,18.087645000
0x662e,18.100910000
0x662f,18.111831000
0x6630,18.124849000
0x6631,18.136683000
0x6632,18.150052000
0x6633,18.160735000
0x6634,18.172472000
0x6635,18.187549000
0x6636,18.197311000
0x6637,18.211612000
0x6638,18.221300000
0x6639,18.233613000
0x663a,18.249043000
0x663b,18.257798000
0x663c,18.271058000
0x663d,18.282333000
0x663e,18.294226000
0x663f,18.305976000
0x6640,18.319067000
0x6641,18.330442000
0x6642,18.342318000
0x6643,18.357121000
0x6644,18.366830000
0x6645,18.381116000
0x6646,18.390897000
0x6647,18.405454000
0x6648,18.415526000
0x6649,18.429593000
0x664a,18.439244000
0x664b,18.452478000
0x664c,18.463958000
0x664d,18.477946000
0x664e,18.487721000
0x664f,18.502401000
0x6650,18.511685000
0x6651,18.524918000
0x6652,18.537947000
0x6653,18.548514000
0x6654,18.561215000
0x6655,18.572744000
0x6656,18.586683000
0x6657,18.596802000
0x6658,18.610473000
0x6659,18.621380000
0x665a,18.633821000
0x665b,18.645372000
0x665c,18.659784000
0x665d,18.669375000
0x665e,18.682118000
0x6660,18.693746000
0x6661,18.706646000
0x6662,18.717854000
0x6663,18.729832000
0x6664,18.742159000
0x6665,18.753901000
0x6666,18.765928000
0x6667,18.778399000
0x6668,18.790287000
0x6669,18.802287000
0x666a,18.814467000
0x666b,18.826630000
0x666c,18.838695000
0x666d,18.850909000
0x666f,18.863317000
0x6670,18.874977000
0x6671,18.887089000
0x6672,18.899403000
0x6673,18.911501000
0x6674,18.923417000
0x6675,18.935786000
0x6676,18.947677000
0x6677,18.959741000
0x6678,18.972119000
0x6679,18.984871000
0x667a,18.996482000
0x667b,19.008589000
0x667c,19.020662000
0x667d,19.033946000
0x667e,19.044963000
0x667f,19.057579000
0x6680,19.068787000
0x6681,19.081288000
0x6682,19.093577000
0x6683,19.105153000
0x6684,19.117696000
0x6685,19.129324000
0x6686,19.141381000
0x6687,19.153528000
0x6688,19.165681000
0x6689,19.178269000
0x668a,19.190176000
0x668b,19.202705000
0x668c,19.215567000
0x668d,19.226538000
0x668e,19.241266000
0x668f,19.251100000
0x6691,19.265328000
0x6692,19.275086000
0x6693,19.286790000
0x6694,19.299416000
0x6695,19.311276000
0x6696,19.324629000
0x6697,19.335448000
0x6698,19.347803000
0x6699,19.359580000
0x669a,19.371578000
0x669b,19.383881000
0x669c,19.396008000
0x669d,19.411572000
0x669e,19.422079000
0x669f,19.432468000
0x66a0,19.445804000
0x66a1,19.456790000
0x66a2,19.469903000
0x66a3,19.481014000
0x66a4,19.492831000
0x66a6,19.505545000
0x66a7,19.517370000
0x66a8,19.529297000
0x66a9,19.541786000
0x66aa,19.553673000
0x66ab,19.565387000
0x66ac,19.577393000
0x66ad,19.589604000
0x66ae,19.601822000
0x66af,19.614232000
0x66b0,19.660256000
0x66b1,19.660261000
0x66b2,19.665379000
0x66b3,19.684829000
0x66b4,19.715558000
0x66b5,19.715574000
0x66b6,19.726518000
0x66b7,19.738679000
0x66b8,19.780340000
0x66b9,19.780375000
0x66ba,19.789181000
0x66bb,19.821058000
0x66bc,19.821078000
0x66bd,19.843537000
0x66be,19.843555000
0x66bf,19.851157000
0x66c0,19.864414000
0x66c1,19.876283000
0x66c2,19.887300000
0x66c3,19.900479000
0x66c4,19.910235000
0x66c5,19.922403000
0x66c6,19.934854000
0x66c7,19.949405000
0x66c8,19.959155000
0x66c9,19.973714000
0x66ca,19.983422000
0x66cb,19.997856000
0x66cc,20.007149000
0x66cd,20.022202000
0x66ce,20.032040000
0x66cf,20.043634000
0x66d0,20.055561000
0x66d1,20.068297000
0x66d2,20.079831000
0x66d3,20.091828000
0x66d5,20.104048000
0x66d6,20.116662000
0x66d7,20.129005000
0x66d8,20.140722000
0x66d9,20.155255000
0x66da,20.164634000
0x66db,20.178735000
0x66dc,20.189096000
0x66dd,20.201154000
0x66de,20.213156000
0x66df,20.225533000
0x66e0,20.239933000
0x66e1,20.249858000
0x66e2,20.261959000
0x66e3,20.273969000
0x66e4,20.287070000
0x66e5,20.316310000
0x66e6,20.316343000
0x66e7,20.323418000
0x66e8,20.336903000
0x66e9,20.348563000
0x66ea,20.359520000
0x66eb,20.373197000
