ip.id,tcp.time_relative
0x65c1,17.751343000
0x65c2,17.764038000
0x65c3,17.787662000
0x65c4,17.799517000
0x65c5,17.811405000
0x65c6,17.824831000
0x65c7,17.835684000
0x65c8,17.847171000
0x65c9,17.870755000
0x65ca,17.870756000
0x65cb,17.895685000
0x65cc,17.895687000
0x65cd,17.907689000
0x65ce,17.907690000
0x65cf,17.932267000
0x65d0,17.932268000
0x65d1,17.944250000
0x65d2,17.968192000
0x65d3,17.968193000
0x65d4,17.992704000
0x65d5,17.992705000
0x65d6,18.016361000
0x65d7,18.016363000
0x65d8,18.039465000
0x65d9,18.039466000
0x65da,18.057655000
0x65db,18.078842000
0x65dc,18.078843000
0x65dd,18.100474000
0x65de,18.100475000
0x65df,18.124612000
0x65e0,18.124613000
0x65e1,18.148408000
0x65e2,18.148410000
0x65e3,18.160648000
0x65e4,18.185152000
0x65e5,18.185153000
0x65e6,18.185165000
0x65e7,18.209614000
0x65e8,18.209615000
0x65e9,18.234391000
0x65ea,18.234392000
0x65eb,18.258873000
0x65ec,18.258873000
0x65ed,18.272219000
0x65ee,18.294705000
0x65ef,18.294706000
0x65f0,18.310836000
0x65f1,18.331966000
0x65f2,18.331971000
0x65f3,18.356387000
0x65f4,18.356389000
0x65f5,18.378644000
0x65f6,18.378646000
0x65f7,18.378688000
0x65f8,18.392106000
0x65f9,18.415677000
0x65fa,18.415678000
0x65fb,18.429872000
0x65fc,18.452837000
0x65fd,18.452838000
0x65fe,18.477019000
0x65ff,18.477021000
0x6600,18.504123000
0x6601,18.504124000
0x6602,18.526383000
0x6603,18.526385000
0x6604,18.549526000
0x6605,18.549527000
0x6606,18.562899000
0x6607,18.562900000
0x6608,18.584520000
0x6609,18.584521000
0x660a,18.610254000
0x660b,18.610255000
0x660c,18.634397000
0x660d,18.634399000
0x660e,18.658310000
0x660f,18.658312000
0x6610,18.682648000
0x6611,18.682649000
0x6612,18.706529000
0x6613,18.706530000
0x6614,18.731365000
0x6615,18.731367000
0x6616,18.755714000
0x6617,18.755715000
0x6618,18.778548000
0x6619,18.778550000
0x661a,18.778587000
0x661b,18.804985000
0x661c,18.804986000
0x661d,18.826466000
0x661e,18.826467000
0x661f,18.853328000
0x6620,18.853330000
0x6621,18.876555000
0x6622,18.876557000
0x6623,18.901674000
0x6624,18.901676000
0x6625,18.924813000
0x6626,18.924814000
0x6627,18.940570000
0x6628,18.962294000
0x6629,18.962296000
